datepublication;nomAttribuant;idAttribuant;dateConvention;referenceDecision;nomBénéficiaire;idBeneficiaire;objet;montant;nature;conditionsVersement;datesPériodeVersement;idRAE;notificationUE;pourcentageSubvention;date_deb;date_fin;objet_reuse;montant_reuse
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-07-05;2022/357;ETU'RECUP;80127165100029;Actions de Sensibilisation 2022;1500;aide en numéraire;échelonné;2022-07-05/2023-01-05;sans objet;non;1.00;2022-07-05;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-07-12;2022/178;AGENCE LOCALE ENERGIE;49500944100033;S.A.R.E  2022;250000;aide en numéraire;échelonné;2022-07-12/2023-01-12;sans objet;non;1.00;2022-07-12;;Autre objet;Entre 100 000€ et 500 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-06;2022/292;FESTIVAL ODP;82343035000012;Festival ODP;40000;aide en numéraire;échelonné;2022-09-06/2023-03-06;sans objet;non;1.00;2022-09-06;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-05;2022/427;ATELIER GRAPHITE;49428909300028;Programme d'actions CDV 2022;7000;aide en numéraire;unique;2022-09-05/2023-03-05;sans objet;non;1.00;2022-09-05;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-10-17;2022/391;BAM PROJECT;83121092700016;Aide à l'investissement;726800;aide en numéraire;échelonné;2022-10-17/2023-04-17;sans objet;non;1.00;2022-10-17;;Autre objet;Supérieur à 500 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-10-25;2022/551;CYBELE;90053354800013;Subvention d'investissement;42000;aide en numéraire;échelonné;2022-10-25/2023-04-25;sans objet;non;1.00;2022-10-25;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-07-18;2022/358;GRAINE AQUITAINE;38956456800027;Subvention de Fonctionnement;52500;aide en numéraire;échelonné;2022-07-18/2023-01-18;sans objet;non;1.00;2022-07-18;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-10-28;2022/581;CYCLES ET MANIVELLES;80077623900033;Subvention de Fonctionnement;55000;aide en numéraire;échelonné;2022-10-28/2023-04-28;sans objet;non;1.00;2022-10-28;;Autre objet;Entre 30 000€ et 100 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011;2022-12-02;2022/717;ENTR'AUTRES;80041897200025;"Appel à Projets 
Emploi et Quartier";20000;aide en numéraire;unique;2022-12-02/2023-06-02;sans objet;non;1.00;2022-12-02;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011;2022-12-01;2022/717;LA CRAVATE SOLIDAIRE;84779999600016;"Appel à Projets 
Emploi et Quartier";28500;aide en numéraire;unique;2022-12-01/2023-06-01;sans objet;non;1.00;2022-12-01;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011;2022-12-09;2022/473;ADSI TECHNOWEST;43403882400042;Programme d'actions 2022-2023;25000;aide en numéraire;échelonné;2022-12-09/2023-06-09;sans objet;non;1.00;2022-12-09;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011;2022-12-08;2022/777;SOLIHA;49052081400032;Plateforme Louer Clé en Main;20000;aide en numéraire;échelonné;2022-12-08/2023-06-08;sans objet;non;1.00;2022-12-08;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011;2022-09-07;2022/425;PEP 33;78185055700088;Soutien sensibilisation à la citoyenneté et environnement;130900;aide en numéraire;échelonné;2022-09-07/2023-03-07;sans objet;non;1.00;2022-09-07;;Autre objet;Entre 100 000€ et 500 000€
2020-01-23;BORDEAUX METROPOLE;24330031600000;2019-12-17;2019/616;MVT FRANCAIS PLANNING FAMILIAL;31611221800100;Investissement ESS;8900;aide en numéraire;échelonné;2019-12-17/2020-06-17;sans objet;non;1.00;2019-12-17;;Autre objet;Inférieur à 30 000€
2020-02-26;BORDEAUX METROPOLE;24330031600000;2020-01-27;2019/755;AQUITEC;39061052500000;Salon AQUITEC;21000;aide en numéraire;échelonné;2020-01-27/2020-07-27;sans objet;non;1.00;2020-01-27;;Autre objet;Inférieur à 30 000€
2020-04-08;BORDEAUX METROPOLE;24330031600000;2020-02-20;2020/65;MUSIQUES DE NUIT DIFFUSION;34169319000000;Festival Hauts de garonne;25000;aide en numéraire;échelonné;2020-02-20/2020-08-20;sans objet;non;1.00;2020-02-20;;Autre objet;Inférieur à 30 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000;2020-04-06;2020/65;AMANIEU DE BOULIAC;42283936500000;Les médiévales de Bouliac;6500;aide en numéraire;échelonné;2020-04-06/2020-10-06;sans objet;non;1.00;2020-04-06;;Autre objet;Inférieur à 30 000€
2020-12-01;BORDEAUX METROPOLE;24330031600000;2020-02-20;2020/134;ELECTRICIENS SANS FRONTIERES AQUITAINE;39452889700000;AP international solidarité eau BENIN BONOU;35000;aide en numéraire;unique;2020-02-20/2020-08-20;sans objet;non;1.00;2020-02-20;;Autre objet;Entre 30 000€ et 100 000€
2020-02-26;BORDEAUX METROPOLE;24330031600000;2020-01-28;2019/775;COS DU PERSONNEL DE BORDEAUX METROPOLE;48301340500000;Fonctionnement;1680000;aide en numéraire;échelonné;2020-01-28/2020-07-28;sans objet;non;1.00;2020-01-28;;Fonctionnement;Supérieur à 500 000€
2020-02-26;BORDEAUX METROPOLE;24330031600000;2019-02-14;2018/804;UNION BORDEAUX METROPOLE (UBM);41892140900000;Fonctionnement renouvellement 2020;165000;aide en numéraire;échelonné;2019-02-14/2019-08-14;sans objet;non;1.00;2019-02-14;;Autre objet;Entre 100 000€ et 500 000€
2020-06-02;BORDEAUX METROPOLE;24330031600000;2019-05-28;2019/167;SOLIHA;78184854400000;"Habitat plateforme ""louer clé en mains""";20000;aide en numéraire;échelonné;2019-05-28/2019-11-28;sans objet;non;1.00;2019-05-28;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-27;2022/427;AFEPT;30016423300052;Subvention de fonctionnement;2500;aide en numéraire;unique;2022-09-27/2023-03-27;sans objet;non;1.00;2022-09-27;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-07;2022/392;SOLIHA;78184854400032;Subvention de fonctionnement;216600;aide en numéraire;échelonné;2022-09-07/2023-03-07;sans objet;non;1.00;2022-09-07;;Autre objet;Entre 100 000€ et 500 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-15;2022/378;CENTRE SOCIAL DE BORDEAUX NORD;78184921100029;Projet ALLADIN 2022;2000;aide en numéraire;unique;2022-09-15/2023-03-15;sans objet;non;1.00;2022-09-15;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-11-22;2022/473;MAISON DE L'EMPLOI DE BORDEAUX;49058526200069;Subvention de Fonctionnement;25000;aide en numéraire;échelonné;2022-11-22/2023-05-22;sans objet;non;1.00;2022-11-22;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011;2022-12-01;2022/717;ESPACE TEXTILE;85029215200012;"Appel à Projets 
Emploi et Quartier";23100;aide en numéraire;unique;2022-12-01/2023-06-01;sans objet;non;1.00;2022-12-01;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011;2022-12-02;2022/623;WEJOB;82182204600024;"Appel à Projets 
Parcarité Etudiante";65000;aide en numéraire;unique;2022-12-02/2023-06-02;sans objet;non;1.00;2022-12-02;;Autre objet;Entre 30 000€ et 100 000€
2023-03-29;BORDEAUX METROPOLE;24330031600011;2022-12-07;2022/581;Vélo Cité;43288382500031;Aide au fonctionnement;55000;aide en numéraire;échelonné;2022-12-07/2023-06-07;sans objet;non;1.00;2022-12-07;;Autre objet;Entre 30 000€ et 100 000€
2023-03-29;BORDEAUX METROPOLE;24330031600011;2023-03-14;2023/82;Les Arts au Mur Artothèque;43434085700037;Evènementiels 2023;15000;aide en numéraire;échelonné;2023-03-14/2023-09-14;sans objet;non;1.00;2023-03-14;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-04-24;2023/103;Dédale;91344052500016;Sécurisation des conditions de vie dans les squats et bidonvilles;30000;aide en numéraire;échelonné;2023-04-24/2023-10-24;sans objet;non;1.00;2023-04-24;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-04-25;2023/121;Xylofutur;48537603200036;Aide au fonctionnement;30000;aide en numéraire;échelonné;2023-04-25/2023-10-25;sans objet;non;1.00;2023-04-25;;Autre objet;Inférieur à 30 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-05-09;2023/174;Festival ODP;82343035000012;Aide au fonctionnement;40000;aide en numéraire;échelonné;2023-05-09/2023-11-09;sans objet;non;1.00;2023-05-09;;Autre objet;Entre 30 000€ et 100 000€
2023-06-20;BORDEAUX METROPOLE;24330031600011;2023-04-17;23METPP00372;PIMMS de Bordeaux;79886728900018;Projet ALADDIN 2023;12000;aide en numéraire;unique;2023-04-17/2023-10-17;sans objet;non;1.00;2023-04-17;;Autre objet;Inférieur à 30 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-06-24;2023/235;Bicyclette et Alternatives de Mobilité;88332302400017;Aide au fonctionnement;20000;aide en numéraire;échelonné;2023-06-24/2023-12-24;sans objet;non;1.00;2023-06-24;;Autre objet;Inférieur à 30 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-08-31;2023/331;Cycles et Manivelles;80077623900033;AAP Contrat de Ville;5000;aide en numéraire;unique;2023-08-31/2024-03-02;sans objet;non;1.00;2023-08-31;;Autre objet;Inférieur à 30 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-12-12;2023/621;Les Restaurants du Coeur;33986341700418;Concert les Enfoirés 2024;25000;aide en numéraire;unique;2023-12-12/2024-06-12;sans objet;non;1.00;2023-12-12;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-01-24;2021/689;INSTITUT 3IE;81240643700028;Subvention de Fonctionnement;50000;aide en numéraire;échelonné;2022-01-24/2022-07-24;sans objet;non;1.00;2022-01-24;;Autre objet;Entre 30 000€ et 100 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-01-24;2021/689;KONEXIO;82424482600023;Subvention de fonctionnement;35000;aide en numéraire;unique;2022-01-24/2022-07-24;sans objet;non;1.00;2022-01-24;;Autre objet;Entre 30 000€ et 100 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-05-02;2022/164;LA PETITE SŒUR;89961367300016;Subvention d'Investissement;20950;aide en numéraire;échelonné;2022-05-02/2022-11-02;sans objet;non;1.00;2022-05-02;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-06-21;2022/266;CAISSE SOCIALE DE DEVELOPPEMENT LOCAL;41900910500018;Subvention de fonctionnement;38000;aide en numéraire;échelonné;2022-06-21/2022-12-21;sans objet;non;1.00;2022-06-21;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-06-28;2022/266;FRANCE ACTIVE N-A;45154609700028;Aide à l'Investissement;30000;aide en numéraire;unique;2022-06-28/2022-12-28;sans objet;non;1.00;2022-06-28;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-07-19;2022/353;A.DE.L.E PLIE des Graves;43383539400027;Subvention de fonctionnement;19642;aide en numéraire;échelonné;2022-07-19/2023-01-19;sans objet;non;1.00;2022-07-19;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-06-28;2022/266;ADIE;35221687300211;Programme d'actions 2022;43000;aide en numéraire;échelonné;2022-06-28/2022-12-28;sans objet;non;1.00;2022-06-28;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-11-07;2022/471;CARREFOUR POUR L'EMPLOI;43294548300035;Subvention de Fonctionnement;18000;aide en numéraire;échelonné;2022-11-07/2023-05-07;sans objet;non;1.00;2022-11-07;;Autre objet;Inférieur à 30 000€
2023-01-17;BORDEAUX METROPOLE;24330031600011;2022-12-01;2022/747;MAISON DE L'EUROPE BORDEAUX AQUITAINE;51779186900012;Subvention de Fonctionnement;43000;aide en numéraire;échelonné;2022-12-01/2023-06-01;sans objet;non;1.00;2022-12-01;;Autre objet;Entre 30 000€ et 100 000€
2023-10-17;BORDEAUX METROPOLE;24330031600011;2023-09-15;2023/310;Bordeaux Mon Commerce;52539664400029;Aide au fonctionnement;30000;aide en numéraire;échelonné;2023-09-15/2024-03-15;sans objet;non;1.00;2023-09-15;;Autre objet;Inférieur à 30 000€
2024-02-02;BORDEAUX METROPOLE;24330031600011;2023-12-20;2023/606;La Chataigneraie;49011083000018;AAP Emploi et Quartiers;20000;aide en numéraire;unique;2023-12-20/2024-06-20;sans objet;non;1.00;2023-12-20;;Autre objet;Inférieur à 30 000€
2022-03-04;BORDEAUX METROPOLE;24330031600011;2022-02-28;2022/29;TARMAQ;88352417500014;Subvention de Fonctionnement;153480;aide en numéraire;échelonné;2022-02-28/2022-08-28;sans objet;non;1.00;2022-02-28;;Autre objet;Entre 100 000€ et 500 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-03-03;2022/86;SEMER LE DOUTE;53389682500031;FIFB 2022;26000;aide en numéraire;échelonné;2022-03-03/2022-09-03;sans objet;non;1.00;2022-03-03;;Autre objet;Inférieur à 30 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-04-26;2022/140;OFFICE DE TOURISME ET DES CONGRES BX METROPOLE;78180455400017;Subvention de fonctionnement;3213000;aide en numéraire;échelonné;2022-04-26/2022-10-26;sans objet;non;1.00;2022-04-26;;Autre objet;Supérieur à 500 000€
2022-06-01;BORDEAUX METROPOLE;24330031600011;2022-04-20;2022/223;CRIJ NA;30733663600039;Subvention de fonctionnement;30400;aide en numéraire;échelonné;2022-04-20/2022-10-20;sans objet;non;1.00;2022-04-20;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-06-02;2022/268;ARC EN REVE;32123703400012;Subvention de fonctionnement;407000;aide en numéraire;échelonné;2022-06-02/2022-12-02;sans objet;non;1.00;2022-06-02;;Autre objet;Entre 100 000€ et 500 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-05-25;2022/322;ADAV;30091783800025;Subvention de fonctionnement;87400;aide en numéraire;échelonné;2022-05-25/2022-11-25;sans objet;non;1.00;2022-05-25;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-06-23;2022/86;AMANIEU DE BOULIAC;42283936500018;Les médiévales;6500;aide en numéraire;échelonné;2022-06-23/2022-12-23;sans objet;non;1.00;2022-06-23;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-05-10;2022/179;ALEC;49500944100033;Accompagnement stratégies énergétiques;82800;aide en numéraire;échelonné;2022-05-10/2022-11-10;sans objet;non;1.00;2022-05-10;;Autre objet;Entre 30 000€ et 100 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-07-31;2020/388;AFEPT;30016423300052;AAP FAJ / Politique de la Ville;8000;aide en numéraire;unique;2022-07-31/2023-01-31;sans objet;non;1.00;2022-07-31;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-07-13;2022/353;ADSI TECHNOWEST;43403882400042;Action clause d'insertion;24830;aide en numéraire;échelonné;2022-07-13/2023-01-13;sans objet;non;1.00;2022-07-13;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-07-21;2022/194;AGENCE DE DEVELOPPEMENT TOURISTIQUE;78184375000055;Gironde Tourisme 2022;180000;aide en numéraire;échelonné;2022-07-21/2023-01-21;sans objet;non;1.00;2022-07-21;;Autre objet;Entre 100 000€ et 500 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-07-25;2022/364;CEID ADDICTIONS;31241056600011;Subvention de fonctionnement;3500;aide en numéraire;échelonné;2022-07-25/2023-01-25;sans objet;non;1.00;2022-07-25;;Autre objet;Inférieur à 30 000€
2022-09-01;BORDEAUX METROPOLE;24330031600011;2022-08-17;2022/400;CAP SCIENCES;39988425300036;Subvention de fonctionnement;368000;aide en numéraire;échelonné;2022-08-17/2023-02-17;sans objet;non;1.00;2022-08-17;;Autre objet;Entre 100 000€ et 500 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-06;2022/352;BANQUE ALIMENTAIRE;34063725500027;Subvention de fonctionnement;50000;aide en numéraire;échelonné;2022-09-06/2023-03-06;sans objet;non;1.00;2022-09-06;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-08;2022/292;THEATRE NATIONAL DE BORDEAUX;78182415600041;Festival de la ruche;20000;aide en numéraire;échelonné;2022-09-08/2023-03-08;sans objet;non;1.00;2022-09-08;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-08-22;2022/427;LES PETITS DEBROUILLARDS;41087071100083;Programme d'actions CDV 2022;7000;aide en numéraire;unique;2022-08-22/2023-02-22;sans objet;non;1.00;2022-08-22;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-08-24;2022/427;CLAP SUD OUEST;40228354300070;Programme d'actions CDV 2022;31000;aide en numéraire;unique;2022-08-24/2023-02-24;sans objet;non;1.00;2022-08-24;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-05;2022/427;LES ARTS AU MUR;43434085700037;Programme d'actions CDV 2022;4000;aide en numéraire;unique;2022-09-05/2023-03-05;sans objet;non;1.00;2022-09-05;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-09-22;2022/427;MUSIQUE DE NUIT DIFFUSION;34169319000033;Programme d'actions CDV 2022;13000;aide en numéraire;unique;2022-09-22/2023-03-22;sans objet;non;1.00;2022-09-22;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-08-30;2022/378;OXYGENE;40097769000033;Projet ALLADIN 2022;1500;aide en numéraire;unique;2022-08-30/2023-02-30;sans objet;non;1.00;2022-08-30;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-08-30;2022/378;BORDEAUX ECOLE NUMERIQUE;84122122900013;Projet ALLADIN 2022;7500;aide en numéraire;unique;2022-08-30/2023-02-30;sans objet;non;1.00;2022-08-30;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-08-22;2022/378;ATELIER GRAPHITE;49428909300028;Projet ALLADIN 2022;18000;aide en numéraire;unique;2022-08-22/2023-02-22;sans objet;non;1.00;2022-08-22;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-10-25;2022/551;LUDOSENS;51317173600038;Subvention d'investissement;41750;aide en numéraire;échelonné;2022-10-25/2023-04-25;sans objet;non;1.00;2022-10-25;;Autre objet;Entre 30 000€ et 100 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-06-08;2022/283;France VILLE DURABLE;81794385500020;Subvention de Fonctionnement;15000;aide en numéraire;échelonné;2022-06-08/2022-12-08;sans objet;non;1.00;2022-06-08;;Autre objet;Inférieur à 30 000€
2022-12-02;BORDEAUX METROPOLE;24330031600011;2022-11-07;2022/473;A.DE.LE;43383539400027;Subvention de Fonctionnement;25000;aide en numéraire;échelonné;2022-11-07/2023-05-07;sans objet;non;1.00;2022-11-07;;Autre objet;Inférieur à 30 000€
2024-04-04;BORDEAUX METROPOLE;24330031600011;2024-02-29;2024/25;Invest In Bordeaux;40919981700068;aide au fonctionnement;527775;aide en numéraire;échelonné;2024-02-29/2024-08-29;sans objet;non;1.00;2024-02-29;;Autre objet;Supérieur à 500 000€
2024-04-04;BORDEAUX METROPOLE;24330031600011;2024-03-01;2023/548;Villa Valmont;84937825200019;AAP Résidence pour le cinéma;50000;aide en numéraire;échelonné;2024-03-01/2024-09-01;sans objet;non;1.00;2024-03-01;;Autre objet;Entre 30 000€ et 100 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-02-09;2024/62;e-Graine Nouvelle Aquitaine;82365349800035;aide au fonctionnement;7000;aide en numéraire;échelonné;2024-02-09/2024-08-09;sans objet;non;1.00;2024-02-09;;Autre objet;Inférieur à 30 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-05-05;2024/188;Girondins de Bordeaux Omnisports;32205354700053;aide au fonctionnement;25000;aide en numéraire;échelonné;2024-05-05/2024-11-05;sans objet;non;1.00;2024-05-05;;Autre objet;Inférieur à 30 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2024-05-27;2024/148;ODEYS;84519241800018;aide au fonctionnement;40000;aide en numéraire;échelonné;2024-05-27/2024-11-27;sans objet;non;1.00;2024-05-27;;Autre objet;Entre 30 000€ et 100 000€
2024-09-02;BORDEAUX METROPOLE;24330031600011;2023-12-19;2024/400;Cluster Bordeaux Superyachts Refit;82071933400014;aide au fonctionnement;30000;aide en numéraire;échelonné;2023-12-19/2024-06-19;sans objet;non;1.00;2023-12-19;;Autre objet;Inférieur à 30 000€
